id,commented_sec,comment,is_emoticon
45368,21202.905,いったな？,False
45369,21203.467,ホバー覚えろ,False
45370,21203.993,釈迦くんはゲーム下手だから,False
45371,21204.627,ポンプの指示は無視,False
45372,21205.375,そいつ乗ったら高く飛べた,False
45373,21205.731,このゲームは子供向けじゃないよ＾＾,False
45374,21205.806,基本ダブルポンプ,False
45375,21206.066,まだ初めて30分くらいだから、こんなもんよ,False
45376,21206.502,そのアメンボに水かけて乗れば大ジャンプできる,False
45377,21206.532,さすが,False
45378,21206.709,ホバーしばってんの？,False
45379,21207.3,水かけてアメンボ踏んでみて,False
45380,21207.998,絶対嘘,False
45381,21210.511,もこうの画面見てる時と同じ気分になる,False
45382,21210.783,いつでもやめていいからね,False
45383,21210.821,大人にはできないよ！,False
45384,21211.875,GCですらまぁまぁ操作難しかったからなあ,False
45385,21216.58,ｗｗｗｗｗ,False
45386,21217.092,モンファ2やるしかない,False
45387,21218.369,台パン近そうですね,False
45388,21218.551,マリオサンシャインでキレる人いる！？,False
45389,21218.553,ホバーは安全だね,False
45390,21218.866,んおぉぉぉぉｗｗｗｗｗｗｗ,False
45391,21219.569,子どもゲーとは,False
45392,21220.064,shakaRage2 shakaRage2 shakaRage2 shakaRage2 shakaRage2,True
