id,commented_sec,comment,is_emoticon
2887,4605.934,1000の0.8振り向き8cm,False
2888,4608.101,手首伸ばす手術するか,False
2889,4611.664,正直このナイフスキンは好き,False
2890,4612.147,ディルドナイフきたぁぁぁ,False
2891,4613.301,最初めちゃくちゃ狭い机でやってたからいつの間にか手首になってた,False
2892,4613.881,0.69はいせんし,False
2893,4615.094,乳首エイム,False
2894,4615.655,時間止められそうなナイフ,False
2895,4617.45,海外プロって800の0.3くらいが多い感じするけど,False
2896,4618.257,手首わかる,False
2897,4618.707,手首から腕にするのほんとしんどい,False
2898,4618.886,xqがつまみ持ちの動画出してたような,False
2899,4619.735,ギアさんって近接でキルしたことされたことあるんです？,False
2900,4620.243,XQがマウスの持ち方についての動画上げてたな,False
2901,4623.581,アイアン帯にはわからない,False
2902,4624.872,ＢＩＯＳＨＯＣＫ,False
2903,4625.564,そのナイフモンハンFのネットカフェポイントで取れるやつにめっちゃ似てる,False
2904,4626.615,海外のプロゲーマーホントにCSGO出身多いよね,False
2905,4630.396,薬指と小指はマウスパッドに少し当てて抵抗がわりに使ってる,False
2906,4634.91,800の6.9は普通,False
2907,4639.042,おお,False
2908,4640.351,spygeaIiyo,True
2909,4640.88,つよい,False
2910,4641.265,あぶね,False
2911,4641.605,ないすう,False
2912,4641.913,つよい,False
2913,4642.245,おおおおおおおおおおお,False
2914,4644.723,いいぞー,False
2915,4645.927,うめええ,False
2916,4646.191,800の0.3くらいがGOの1.0だからそのせいやね,False
2917,4646.927,!3br,False
2918,4647.138,APEXみたいな動き,False
2919,4653.238,おほー,False
2920,4653.323,つえええ,False
2921,4653.733,うんめ,False
2922,4655.113,デカすぎ,False
2923,4655.587,sekiCocochamp sekiCocochamp,True
2924,4655.703,おおお,False
2925,4655.819,いいね,False
2926,4655.849,おおお,False
2927,4656.52,spygeaIiyo,True
2928,4657.009,おほー,False
2929,4657.315,spygeaNICE,True
2930,4659.441,spygeaUnme spygeaUnme spygeaUnme,True
2931,4659.887,ｗｗ,False
2932,4660.38,鬱鬱鬱鬱ｗｗｗ,False
2933,4660.964,つよ,False
2934,4661.261,spygeaIiyo spygeaIiyo,True
2935,4661.341,おお,False
2936,4662.369,spygeaIiyo spygeaIiyo,True
2937,4663.159,spygeaNICE spygeaNICE,True
2938,4665.051,つよ,False
2939,4666.295,spygeaNICE,True
2940,4667.77,いいねええええええええええ,False
2941,4669.579,うまい,False
2942,4670.144,spygeaIiyo spygeaIiyo spygeaIiyo,True
2943,4672.979,ほんとに流れきてる,False
2944,4675.153,うんめえ,False
2945,4675.651,うめぇ,False
2946,4676.912,必要のない神エイム,False
2947,4677.426,うっま,False
2948,4678.514,モザンビークしてんね,False
2949,4679.621,spygeaIiyo,True
2950,4679.816,お湯沸かすわ,False
2951,4683.139,エペみたいなエイム,False
2952,4683.91,つんよ,False
2953,4683.998,うっま,False
2954,4685.375,っぱ守りよ,False
2955,4689.434,初期武器ってモザンなん？,False
2956,4690.505,やれんねぇ,False
2957,4690.709,流れきてる,False
2958,4693.302,これは光,False
2959,4694.956,いけるぞ！！,False
2960,4696.442,フラグか,False
2961,4698.613,白い歯見せていく,False
2962,4698.725,フラグですか？,False
2963,4698.921,!gg,False
2964,4699.091,"魔法の呪文""GG""とは、唱えた者のチームが必ず敗北する破滅の呪文である。",False
2965,4700.653,ところでこのピュルピュル棒はなんで振ると水しぶきが飛ぶの,False
2966,4702.575,まずい,False
2967,4702.742,ここでイモにいくぞおおおお,False
2968,4703.354,勝ったな風呂入ってくる,False
2969,4703.569,シュラウドを信じろ,False
2970,4706.118,spygeaFi,True
2971,4707.671,NotLikeThis NotLikeThis,True
2972,4708.074,spygeaShiroiha spygeaShiroiha spygeaShiroiha spygeaShiroiha,True
2973,4709.753,sekiHH,True
2974,4709.967,今日はファントムの日ですか,False
2975,4710.412,ｳｨﾅﾎﾞ...ｳｨﾅﾎﾞ...,False
2976,4711.191,右クリックモザン,False
2977,4711.406,ｗｗｗｗｗ,False
2978,4713.115,!winnable,False
2979,4713.212,音がスターウォーズのピストルっぽい,False
2980,4713.237,味方を鼓舞する言葉「勝てるぞ！」類義語「we can win!」,False
2981,4713.27,やったか！？,False
2982,4713.469,モザンと2020あわせた感じ,False
2983,4713.568,w w w,False
2984,4715.56,spygeaShiroiha spygeaKiti spygeaKyou,True
2985,4715.99,このドラえもんに出てきそうな近接武器可愛いよね,False
2986,4716.453,風呂入ってくる,False
2987,4717.798,デンマやんけ！,False
2988,4719.311,spygeaMaji,True
2989,4721.37,P2020とモザンビークのあいのこ,False
